Compound_ID,Murcko_Scaffold,QSAR_Rank,SMILES,MW,LogP,HBD,HBA,TPSA,Rotatable_Bonds,Lipinski_Violations,XGBoost_pActivity,RandomForest_pActivity,Consensus_pActivity,Model_difference,Max_Morgan_Tanimoto,SA_Score,Max_Murcko_Scaffold_Similarity,HTVS_Priority_Score
BCRL00079,C(#CC1CC1)c1cnc2c(NCC3CCCCC3)cc(-c3cncnc3)cc2c1,58608,CN(C)C1(C#Cc2cnc3c(NCC4CCCCC4)cc(-c4cncnc4)cc3c2)CC1C(=O)O,469.5890000000001,4.440400000000003,2,6,91.24,6,0,6.044904,6.115361501518663,6.080132866771905,0.0704572694935166,0.258,3.987,0.254,0.6339927425573003
BCRL00080,C(#CC1CC1)c1cnc2c(Nc3ccccc3)ccnn12,296902,Cc1ccc(Nc2ccnn3c(C#CC4CC4)c(C)nc23)c(C)c1Cl,350.85300000000007,4.813060000000004,1,3,42.22,2,0,5.007865,5.389129904303028,5.198497428195215,0.3812649522156253,0.269,3.132,0.471,0.5658666246450152
BCRL00081,C(#CC1CC1)c1cnccc1Nc1ccnc2ccccc12,12259,COc1cc2c(Nc3ccncc3C#CC3CC3)c(C#N)cnc2cc1NCC(F)(F)F,437.42500000000007,4.989380000000003,2,6,82.86,5,0,7.6252975,6.884576398582179,7.254936972484449,0.7407211478045399,0.447,3.105,0.457,0.6259593307434568
BCRL00082,C(#CC1CC1)c1nc(Nc2ccccc2)nc(NC2CCN2)n1,251796,CN1CCC1Nc1nc(C#CC2CC2)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,399.4800000000001,1.0976000000000004,3,8,126.12999999999998,5,0,5.2160363,5.42928979004295,5.322663054887808,0.2132534703102839,0.4,3.548,0.328,0.557422003907098
BCRL00083,C(#CC1CC1)c1nn(CC2CCOC2)c2ncncc12,122163,Nc1ncnc2c1c(C#CC1CC1)nn2CC1CCOC1,283.335,1.2065,1,5,78.85000000000001,2,0,5.715898,5.757953625461452,5.73692583120912,0.0420555885046649,0.4,3.657,0.431,0.5544668230831152
BCRL00084,C(#CC1CC1c1ccccc1)c1ncnc2[nH]ccc12,96449,CN(C)CCC(=O)c1cc(C2CC2C#Cc2ncnc3[nH]ccc23)cc(C(C)(C)C)c1,414.55300000000017,4.545000000000004,1,4,61.88,5,0,5.809852,5.887326084721034,5.848589103990766,0.0774739614605355,0.26,3.97,0.408,0.5917324459562653
BCRL00085,C(#CC1CC1c1ccccc1OCC1CCC1)c1ncccn1,184222,OCC1(COc2ccccc2C2CC2C#Cc2ncccn2)CCC1,334.4190000000001,3.1732000000000014,1,4,55.24,5,0,5.4543543,5.586245490445597,5.520299888319722,0.1318912042517492,0.228,3.815,0.383,0.5924650543563283
BCRL00086,C(#CC1CCC1)c1ccccc1,122283,Cc1cc(CCC(=O)O)ccc1C#CC1CCC1C(O)=NO,301.342,2.73562,3,3,90.12,4,0,5.910639,5.562288554101258,5.73646368165268,0.3483502551028437,0.232,3.765,0.364,0.6071440986110287
BCRL00087,C(#CC1CCC1)c1cnc2cnccn12,212661,OC1(C#Cc2cnc3cnccn23)CCC1,213.23999999999995,0.9957999999999998,1,3,50.42,0,0,5.3037424,5.565654217791345,5.434698313271893,0.2619118090389039,0.309,3.227,0.338,0.591705917777873
BCRL00088,C(#CC1CCC1)c1ncc2cn[nH]c2n1,149384,CC(C)n1ncc2c(N)nc(C#CC3(O)CCC3)nc21,271.324,1.2559,2,5,89.85000000000001,1,0,5.623225,5.6461076295314845,5.634666420814327,0.0228824174343165,0.275,3.026,0.333,0.6160635998927882
BCRL00089,C(#CC1CCC1)c1ncccc1-c1csc2ncncc12,86291,Nc1ncnc2scc(-c3cccnc3C#CC3(O)CCC3)c12,322.39300000000014,2.602000000000001,2,6,84.92,1,0,5.9807186,5.819373954805646,5.900046283738272,0.1613446578652526,0.333,3.05,0.306,0.6194126598849033
BCRL00090,C(#CC1CCC1)c1ncnc2[nH]c3c(N4CCOCC4)cccc3c12,190261,FC1(F)CC(C#Cc2ncnc3[nH]c4c(N5CCOCC5)ccc(Cl)c4c23)C1,402.8320000000002,3.997900000000003,1,4,54.040000000000006,1,0,5.2756605,5.727527036366095,5.501593775598819,0.4518665215345523,0.258,3.464,0.257,0.6180202513824896
BCRL00091,C(#CC1CCCC1)CCCCCCNc1ncnc2nn(-c3ccccc3)cc12,335089,OC1CCC(C#CCCCCCCNc2ncnc3nn(-c4ccccc4)cc23)C1,403.5300000000001,4.342300000000003,2,5,75.86000000000001,8,0,4.9929996,5.1953828094719565,5.094191181576188,0.2023832557915366,0.282,3.644,0.475,0.5438877559558559
BCRL00092,C(#CC1CCCC1)c1ccc(CCNCc2cccc3nccnc23)cc1,73570,CN(Cc1cccc2nccnc12)CC(F)c1ccc(C#CC2CCC(CO)C2)cc1,417.52800000000025,4.532500000000005,1,4,49.25,6,0,6.1922493,5.755382673666811,5.973815985881258,0.4368666244288919,0.233,3.927,0.275,0.6323150084646265
BCRL00093,C(#CC1CCCC1)c1ccc2ccccc2c1,167660,NC1(C#Cc2ccc3c(O)cccc3c2)CCCC1,251.32899999999995,3.168400000000002,2,2,46.25,0,0,5.838855,5.307859374507978,5.573357082120932,0.5309954152259087,0.23,2.702,0.327,0.6335989429784605
BCRL00094,C(#CC1CCCC1)c1cccc(C(Cn2ccnn2)(c2ccccc2)c2ccccc2)c1,259963,Oc1cn(CC(c2ccccc2)(c2ccc(F)cc2)c2cccc(C#CC3(O)CCCC3)c2)nn1,467.5440000000003,4.8140000000000045,2,4,71.17,5,0,5.125527,5.474651184437639,5.300089044748727,0.3491242793778246,0.259,3.568,0.333,0.5900620115763994
BCRL00095,C(#CC1CCCC1)c1cnc2cnccn12,213479,OC1(C#Cc2cnc3cnccn23)CCCC1,227.267,1.3859,1,3,50.42,0,0,5.3318853,5.5328101044767575,5.432347721153174,0.2009247666471676,0.309,3.205,0.338,0.5921403362215475
BCRL00096,C(#CC1CCCC1)c1cnc2nc(NCC3CCC3)sc2c1,87101,CC(Nc1nc2ncc(C#CC3CCCC3)cc2s1)C1CCC1,325.48100000000005,4.833500000000004,1,4,37.81,3,0,5.914294,5.877065798246467,5.895679782134097,0.0372279677752613,0.301,3.455,0.323,0.6136729535361972
BCRL00097,C(#CC1CCCC2CCN2CC1)c1cccc(-n2ccnc2-c2cncnc2)c1,43930,COc1ccc(-n2ccnc2-c2cncnc2)cc1C#CC1CCCC2CCN2CC1,413.5250000000004,3.953900000000004,0,5,56.07,3,0,6.266474,6.189240051797429,6.227856910969516,0.0772337183441722,0.277,3.631,0.296,0.6370065186922852
BCRL00098,C(#CC1CCCCC1)c1c(-c2ccc(CNc3ccccc3)cc2)nc2cccnn12,229849,Nc1ccnn2c(C#CC3CCC(N)CC3)c(-c3ccc(CNc4ccccc4)cc3)nc12,436.5630000000001,4.459600000000004,3,5,94.26,4,0,5.3615236,5.407870815547219,5.384697221891042,0.0463471873123557,0.24,2.96,0.315,0.6177723015365685
BCRL00099,C(#CC1CCCCC1)c1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1,87918,COc1ccc(OC)c(-c2nc(-c3ccc(C#CC4(O)CCCCC4)cc3)n[nH]2)c1,403.4820000000002,4.202600000000002,2,5,80.25999999999999,4,0,6.040468,5.742208774342254,5.891338495142318,0.2982594416001287,0.28,2.623,0.298,0.6445094870215395
BCRL00100,C(#CC1CCCCC1)c1ccc2[nH]c(-c3cncnc3)nc2c1,221948,OC1(C#Cc2ccc3[nH]c(-c4cncnc4)nc3c2)CCCCC1,318.3800000000002,3.066600000000001,2,4,74.69,1,0,5.048124,5.767089431218664,5.407606633867999,0.7189655947013298,0.247,2.825,0.302,0.6231237859954027
BCRL00101,C(#CC1CCCCC1)c1ccc2c(-c3cc[nH]c4cccc3-4)n[nH]c2c1,99452,OC1(C#Cc2ccc3c(-c4cc[nH]c5cccc4-5)n[nH]c3c2)CCCCC1,355.4410000000002,4.709500000000003,3,2,64.69999999999999,1,0,5.979959,5.6891469824174585,5.83455299674767,0.2908120286604223,0.214,3.004,0.266,0.6550922729964449
BCRL00102,C(#CC1CCCCC1)c1ccc2n[nH]c(-c3cn(-c4ccccc4)nn3)c2c1,102934,OC1(C#Cc2ccc3n[nH]c(-c4cn(-c5ccc(F)cc5)nn4)c3c2)CCCCC1,401.4450000000002,3.996400000000002,2,4,79.62,2,0,5.7720394,5.864630117846831,5.81833476564949,0.0925907043946825,0.229,2.967,0.275,0.6496698022756661
BCRL00103,C(#CC1CCCCC1)c1cccc2ncccc12,245076,NC1(C#Cc2ccc(O)c3ncccc23)CCCCC1,266.34399999999994,2.953500000000002,2,3,59.14,0,0,5.3986526,5.284709354268849,5.341680953913599,0.1139431992895003,0.266,2.838,0.308,0.6136071378037594
BCRL00104,C(#CC1CCCCC1)c1ccccc1,260391,Nc1cc(N)c(C(F)(F)F)cc1C#CC1CCCCC1,282.309,3.8016000000000014,2,2,52.04,0,0,5.0329247,5.564952154141605,5.298938403120607,0.5320275020419958,0.237,2.92,0.382,0.6019054330874766
BCRL00105,C(#CC1CCCCC1)c1cnc2cncnn12,171345,CN(C)CCNc1ncc2ncc(C#CC3CCCCC3)n2n1,312.42100000000005,2.0295999999999994,1,5,58.35,4,0,5.425249,5.697247661696281,5.561248380713863,0.2719985619648355,0.205,3.258,0.246,0.6415535429758132
BCRL00106,C(#CC1CCCCC1)c1cncc(-c2c[nH]c3ncnc(NC4CC4)c23)c1,30776,C(#CC1CCCCC1)c1cncc(-c2c[nH]c3ncnc(NC4CC4)c23)c1,357.4610000000002,4.526000000000003,2,4,66.49,3,0,6.694319,6.184893686300797,6.439606228831551,0.5094250850615074,0.263,2.978,0.333,0.6598434976632104
BCRL00107,C(#CC1CCCCC1)c1cncnc1,261647,Cc1ncnc(C)c1C#CC1CCC(N(C)C)CC1,257.381,2.565340000000001,0,3,29.020000000000003,1,0,5.076315,5.514627581655721,5.295471253901591,0.4383126555082599,0.266,2.949,0.351,0.5999599490211195
BCRL00108,C(#CC1CCCCC1)c1cscn1,305067,Nc1nc(C#CC2(O)CCCCC2)cs1,222.313,1.7720000000000002,2,4,59.14,0,0,4.9853907,5.367210667427534,5.176300665287253,0.381820004280561,0.262,3.119,0.256,0.6098501820328086
BCRL00109,C(#CC1CCCCC1)c1nc(-c2ccco2)nn1-c1ccccc1,335129,OCC1(C#Cc2nc(-c3ccco3)nn2-c2ccc(F)cc2)CCCCC1,365.4080000000002,3.9607000000000014,1,4,64.08000000000001,3,0,4.749144,5.439015336526901,5.094079706913963,0.6898712592258756,0.241,3.094,0.299,0.6030822746071998
BCRL00110,C(#CC1CCCCC1)c1nc(NCc2ccccc2)c2nc[nH]c2n1,250582,COc1ccc(CNc2nc(C#CC3(O)CCCCC3)nc3c2ncn3C(C)C)cc1,419.5290000000001,4.074600000000003,2,6,85.09,5,0,5.0934725,5.5588418312926775,5.326157156033302,0.4653693505187517,0.421,2.838,0.491,0.5374938132334113
BCRL00111,C(#CC1CCCCC1)c1nccn2c(-c3cccc4ccccc34)cnc12,310869,Cc1nc2c(C#CC3(O)CCCCC3)nccn2c1-c1cccc2ccccc12,381.479,4.904620000000004,1,3,50.42,1,0,5.0332575,5.287467044846226,5.1603622646411305,0.2542095604101906,0.26,2.889,0.328,0.6009164709255751
BCRL00112,C(#CC1CCCCC1)c1ncnc2[nH]nc(-c3ccc4ccccc4c3)c12,83783,Cn1nc(-c2ccc3ccccc3c2)c2c(C#CC3(N)CCCCC3)ncnc21,381.4830000000002,4.196600000000003,1,4,69.62,1,0,6.0553765,5.772227266550488,5.9138018981220455,0.283149263143116,0.438,2.975,0.464,0.5641140406597842
BCRL00113,C(#CC1CCCCC1)c1nncc(Nc2ccc(-n3ccnc3)cc2)n1,53802,COc1cc(Nc2nc(C#CC3(O)CCCCC3)nnc2C)ccc1-n1cnc(C)c1,418.5010000000001,3.473040000000002,2,7,97.98,4,0,6.3171554,5.929521164774842,6.12333826297519,0.3876341964006951,0.252,3.106,0.329,0.6446422059616745
BCRL00114,C(#CC1CCCCCC1)c1cnc2c[nH]nc2n1,229843,Cc1[nH]nc2nc(C#CC3CCCCCC3)cnc12,254.337,2.983220000000001,1,3,54.46,0,0,5.0985208,5.6708986184807895,5.384709687124306,0.5723778627129672,0.209,3.089,0.226,0.6400979144676887
BCRL00115,C(#CC1CCCCNC1)c1nccc2c1ncn2C1CC1,132547,CCN1CCCCC(C#Cc2ncc(F)c3c2ncn3C2CC2)C1,326.4190000000001,3.3788000000000027,0,3,33.95,2,0,5.5614996,5.830978258655251,5.69623892714867,0.2694786630131611,0.216,3.594,0.269,0.6324411970893848
BCRL00116,C(#CC1CCCCO1)c1coc2ccccc12,258710,CCOC(=O)CC1CCC(C#Cc2c(C(=O)O)oc3c(F)cccc23)OC1,374.3640000000001,3.370000000000002,1,5,85.97000000000001,4,0,5.171533,5.435601801625824,5.303567454691696,0.2640686938682552,0.273,3.866,0.349,0.5760830493466462
BCRL00117,C(#CC1CCCN1)c1nccc(-c2ccnc(NC3CCCCC3)n2)n1,152043,C=CC(=O)N1CCCC1C#Cc1nccc(-c2ccnc(NC3CCCCC3)n2)n1,402.5020000000002,3.206700000000001,1,6,83.9,4,0,5.560644,5.690425416657358,5.625534783218816,0.1297812668770843,0.287,3.554,0.357,0.5946145858436543
BCRL00118,C(#CC1CCCNC1)c1cc2c(Nc3ccccc3)ncnc2[nH]1,100254,FC(F)(F)Oc1ccc(Nc2ncnc3[nH]c(C#CC4CCCNC4)cc23)cc1,401.3920000000002,3.951200000000001,3,5,74.86,3,0,5.793315,5.868477273468981,5.830896103622918,0.0751623396921257,0.469,3.516,0.485,0.5345624589847717
BCRL00119,C(#CC1CCCNC1)c1ccnc2oncc12,317595,COC1(C#Cc2ccnc3onc(N)c23)CCCN(C)C1,286.335,1.2673,1,6,77.41,1,0,4.7462907,5.538140002218941,5.14221534298264,0.791849318472603,0.225,3.915,0.273,0.5941241640761223
BCRL00120,C(#CC1CCCO1)c1cc2c(NC3CCCCC3)ncnc2s1,202707,C(#CC1CCCO1)c1cc2c(NC3CCCCC3)ncnc2s1,327.453,3.966400000000003,1,5,47.04,2,0,5.306129,5.622152708434397,5.464140843581823,0.3160237297051491,0.314,3.438,0.314,0.5914286438415647
BCRL00121,C(#CC1CCCOC1)c1ccc2nc(-c3cncc(NC4CCCC4)n3)[nH]c2c1,105562,CC1(C)CCC(O)(C#Cc2ccc3nc(-c4cncc(NC5CCCC5)n4)[nH]c3c2)CO1,431.54000000000025,4.046000000000002,3,6,95.95,3,0,5.836707,5.775417743565668,5.806062429369504,0.0612893716076721,0.264,3.729,0.306,0.6150663561415227
BCRL00122,C(#CC1CCCS1)c1cn(CC2CC2)c2ncnc(Nc3ccccc3)c12,68642,Oc1ccc(Nc2ncnc3c2c(C#CC2CCCS2)cn3CC2CC2)cc1,390.5120000000001,4.537600000000003,2,5,62.97,4,0,6.137733,5.87497677717166,6.006354879903579,0.2627562054638384,0.287,3.6,0.378,0.6079899866072637
BCRL00123,C(#CC1CCN(C2CC2)C1)c1ccccc1,73390,COc1cc(F)cc(C#CC2CCN(C3CC3)C2)c1,259.324,2.6701000000000006,0,2,12.47,2,0,6.3461514,5.603778520559913,5.974964936244312,0.7423728313687983,0.228,3.112,0.3,0.6489965037919293
BCRL00124,C(#CC1CCN(c2ccccn2)CC1)COc1ccc(C2=CCNC2)cc1,179523,CN1CC=C(c2ccc(OCC#CC3CCN(c4ccc(C#N)cn4)CC3)cc2)C1,398.51000000000016,3.5808800000000023,0,5,52.39,4,0,5.4369025,5.63303966558155,5.53497109431116,0.1961371425407785,0.286,2.939,0.324,0.6123864559164528
BCRL00125,C(#CC1CCNC1)c1cc(NC2CCCC2)nc2ncnn12,101581,CN1CCC(C)(C#Cc2cc(NC3CCCC3)nc3ncnn23)C1,324.432,2.1720999999999995,1,5,58.35,2,0,5.9843664,5.664581936633266,5.824474176782209,0.3197844802978862,0.277,3.886,0.305,0.6089966848047488
BCRL00126,C(#CC1CCNC1)c1cc2ccccc2n1CCC1CC1,115957,CN1CCC(C#Cc2c(C#N)c3ccc(OC(F)(F)F)cc3n2CCC2CC2)C1,401.4320000000002,4.514880000000003,0,3,41.190000000000005,4,0,5.807222,5.717017151214978,5.762119520355414,0.0902047382808719,0.292,3.625,0.3,0.6097056283092183
BCRL00127,C(#CC1CCNC1)c1ccc2ncnc(Nc3ccccc3)c2c1,38733,OCC1CC(O)(C#Cc2ccc3ncnc(Nc4ccc(Cl)c(C(F)(F)F)c4)c3c2)CN1CC(F)(F)F,544.8830000000003,4.757100000000003,3,6,81.51,4,1,6.454525,6.141132207413532,6.297828600655008,0.313392786482952,0.32,3.959,0.492,0.5822971142461284
BCRL00128,C(#CC1CCNC1)c1ccnc2nccn12,171541,COC(=O)N1CCC(C#Cc2ccnc3nccn23)C1,270.29200000000003,1.1691,0,4,59.73,0,0,5.474223,5.646962710530371,5.560592923716113,0.1727395736285153,0.267,3.64,0.254,0.6148713133349065
BCRL00129,C(#CC1CCNC1)c1nc(-c2ccc(Oc3ccccc3)cc2)cs1,151454,CC(=O)Nc1sc(C#CC2(O)CCN(C)C2)nc1-c1ccc(Oc2ccccc2)cc1,433.5330000000001,3.978900000000003,2,6,74.69000000000001,4,0,5.82432,5.431128941036947,5.627724390257243,0.3931908984405918,0.275,3.339,0.333,0.6078972515621034
BCRL00130,C(#CC1CCNCC1)c1cc(Nc2ccccc2)ncn1,99527,CN1CCC(O)(C#Cc2ncnc(Nc3ccc(OC(F)(F)F)cc3)c2C(F)(F)F)CC1,460.3780000000001,3.945800000000003,2,6,70.51,3,0,5.839287,5.829138823537936,5.834212813868577,0.0101479806612827,0.468,3.146,0.455,0.5502255457785291
BCRL00131,C(#CC1CCNCC1)c1cc2ncnc(Nc3ccccc3)c2s1,107728,CN1CCC(F)(C#Cc2cc3ncnc(Nc4ccc(F)cc4)c3s2)CC1,384.45500000000015,4.359400000000003,1,5,41.05,2,0,5.835417,5.757776101062226,5.796596447442735,0.0776406927610162,0.321,3.135,0.453,0.5858009019631774
BCRL00132,C(#CC1CCNCC1)c1ccc(=Nc2ccccc2)c2cn[nH]c2n1,75215,Cc1cccc(N=c2c(C)cc(C#CC3CCNCC3)nc3c2c(C)nn3N)c1,386.50300000000016,2.65386,2,5,81.12,1,0,6.1986723,5.7293103446565805,5.96399131963664,0.4693619499601187,0.247,3.575,0.262,0.6397319173294665
BCRL00133,C(#CC1CCNCC1)c1ccc2[nH]cnc(=Nc3ccccc3)c2c1,38547,COc1cc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1C#CC1CCN(CC(F)F)CC1,474.9140000000002,4.925000000000003,1,4,53.51,4,0,6.6426864,5.958169081755039,6.300427724394975,0.6845172852798731,0.243,3.368,0.281,0.6586499164133165
BCRL00134,C(#CC1CCNCC1)c1cccc(-c2cnc3cc(-c4ccccn4)ccn23)c1,76102,C(#CC1CCNCC1)c1cccc(-c2cnc3cc(-c4ccccn4)ccn23)c1,378.4790000000001,4.414400000000002,1,3,42.22,2,0,6.0392957,5.877203698445418,5.958249685907889,0.1620919749249436,0.31,2.838,0.384,0.6177245940131691
BCRL00135,C(#CC1CCNCC1)c1cccc(-c2nc3ccccc3s2)c1,73424,C#CCN1CCC(C#Cc2ccc(N)c(-c3nc4ccccc4s3)c2)(OCC)CC1,415.5620000000002,4.401300000000004,1,5,51.38,4,0,6.265337,5.68418703423366,5.974762012295052,0.5811499561227853,0.241,3.143,0.457,0.6135615257673779
BCRL00136,C(#CC1CCNCC1)c1cccc2nc3n(c12)C(CCC1CCC1)Cc1ccccc1-3,169790,NC1(C#Cc2cccc3nc4n(c23)C(CCC2CCC2)Cc2ccccc2-4)CCNCC1,424.5920000000002,4.813200000000005,2,3,55.87,3,0,5.5035934,5.628904651401946,5.566249048113082,0.1253112065777273,0.236,3.724,0.253,0.6209994320503424
BCRL00137,C(#CC1CCNCC1)c1ccccc1,65325,O=C(Nc1cccc(C#CC2CCNCC2)c1)C(F)(F)F,296.2919999999999,2.538500000000001,2,2,41.13,1,0,6.1978526,5.860710808604084,6.029281710072916,0.3371418029376638,0.333,2.661,0.321,0.6324923275404167
BCRL00138,C(#CC1CCNCC1)c1cnc2c(=Nc3ccccc3)[nH]cnc2c1,64345,CC(C)Oc1nc2c(=Nc3cccc(C(N)=O)c3)[nH]cnc2cc1C#CC1CCNCC1,430.5120000000003,2.4275,3,6,118.28,4,0,6.276119,5.796644847626816,6.036382039902275,0.4794743845509188,0.242,3.499,0.267,0.6454414596444364
BCRL00139,C(#CC1CCNCC1)c1cncc(-c2cncnc2)c1,63951,O=C(CO)N1CCC(C#Cc2cncc(-c3cncnc3)c2)CC1,322.3680000000001,1.121,1,5,79.21,2,0,6.0686545,6.0099608701475455,6.039307703674236,0.0586936670533821,0.267,2.832,0.32,0.6454103181936739
BCRL00140,C(#CC1CCNCC1)c1nc2c(Nc3cccc(NC4CCNCC4)c3)ncnc2[nH]1,63838,CN1CCC(Nc2cccc(Nc3ncnc4[nH]c(C#CC5CCNCC5)nc34)c2)CC1,430.56000000000034,2.9537000000000013,4,7,93.79,4,0,6.30786,5.7723882461887,6.040124071901113,0.5354716514248254,0.312,3.222,0.351,0.6182504600411027
BCRL00141,C(#CC1CCNCC1)c1ncnc2c1cnn2-c1ccccc1,325592,Cc1nn(-c2ccccc2)c2ncnc(C#CC3CCNCC3)c12,317.3960000000001,2.4750200000000007,1,4,55.63,1,0,4.948359,5.29246846618392,5.12041373939384,0.3441094535801605,0.362,2.903,0.444,0.5499021519421945
BCRL00142,C(#CC1CCNCC1)c1nn(C2CCCC2)c2ncncc12,30107,CCN1CCC(C#Cc2nn(C3CCCC3)c3ncnc(N)c23)CC1,338.4590000000001,2.607,1,5,72.86,2,0,6.6318483,6.277361533491544,6.454604934378828,0.354486801774569,0.485,3.044,0.467,0.5766310027863727
BCRL00143,C(#CC1CCO1)c1cc2ncnc(Nc3ccccc3)c2s1,40895,OCC1CC(C#Cc2cc3ncnc(Nc4ccc(OC(F)(F)F)cc4)c3s2)O1,421.4000000000001,3.834800000000002,2,7,76.50000000000001,4,0,6.443211,6.089967599821429,6.266589339232613,0.3532434788223701,0.471,3.723,0.4,0.5673110406649651
BCRL00144,C(#CC1CCOC1)c1cc(Nc2ccccc2)n2ncnc2c1,62843,CC(C)(C)c1cccc(Nc2cc(C#CC3CCOC3)cc3ncnn23)c1,360.461,4.158400000000002,1,4,51.45,2,0,6.147964,5.946536032922711,6.047250016812308,0.2014279677791934,0.255,3.495,0.352,0.6258258516707546
BCRL00145,C(#CC1CCOC1)c1ccc2cc-2ccc2[nH]ccc12,261480,CC1(C#Cc2ccc3c(O)c-3ccc3[nH]c(C(=O)O)cc23)CCOC1,335.3590000000001,3.454600000000001,3,3,82.55,1,0,5.2183676,5.373542778026644,5.295955177312882,0.1551752014275225,0.276,3.998,0.286,0.5842587441408996
BCRL00146,C(#CC1CCOCC1)c1cc2c(-c3cncnc3)[nH]nc2cn1,50477,CCNC(=O)C1(C#Cc2cc3c(-c4cncnc4)[nH]nc3cn2)CCOCC1,376.4200000000002,1.6993,2,6,105.68,3,0,6.1845512,6.124655373583321,6.154603306298497,0.0598958654303505,0.269,3.485,0.301,0.6380545472711726
BCRL00147,C(#CC1CCOCC1)c1ccc2[nH]c(-c3ccnc(NC4CCOCC4)n3)nc2c1,96984,CN(c1nccc(-c2nc3cc(C#CC4(N)CCOCC4)c(F)cc3[nH]2)n1)C1CCOCC1,450.51800000000026,2.6336000000000013,2,7,102.18,3,0,5.8178916,5.874500629578593,5.846196113663198,0.0566090318307903,0.293,3.451,0.284,0.6211397796269479
BCRL00148,C(#CC1CCOCC1)c1ccc2ncnc(-c3cccn4cnnc34)c2c1,127744,CC1(C)CC(O)(C#Cc2ccc3ncnc(-c4cccn5cnnc45)c3c2)CCO1,399.4540000000002,3.0111000000000017,1,6,85.43,1,0,5.786971,5.642396425338173,5.714683758781147,0.1445746668859477,0.202,3.76,0.235,0.6394981525451032
BCRL00149,C(#CC1CCOCC1)c1cccc(C(NCc2cn[nH]c2)Nc2ccncn2)c1,23231,COc1ccc(C(Nc2ccnc(C)n2)N(C)Cc2c(C)n[nH]c2C)cc1C#CC1CCOCC1,474.6090000000004,4.154360000000003,2,7,88.19000000000001,7,0,7.0565066,6.237751026008014,6.647128829883279,0.8187556077505311,0.234,3.889,0.276,0.6659226436786896
BCRL00150,C(#CC1CCOCC1)c1cnc2oc(Cc3nncs3)cc2c1,126396,[O-]c1nnc(Cc2cc3c(F)c(C#CC4CCOCC4)cnc3o2)s1,358.374,2.2609000000000004,0,7,84.10000000000001,2,0,5.614513,5.82531314615306,5.71991303326635,0.2108002257734211,0.212,3.899,0.236,0.6335802825161598
BCRL00151,C(#CC1CCOCC1)c1cncnc1,236885,Nc1ncnc(N)c1C#CC1CCOCC1,218.26,0.4190999999999998,2,5,87.05,0,0,5.1044908,5.624555072125033,5.36452291455678,0.5200643151365076,0.245,3.072,0.333,0.6091303055960943
BCRL00152,C(#CC1CCOc2ccccc21)c1ccccc1,158712,CCN(CC)c1ccc(C#CC2CCOc3cc(C(N)=O)ccc32)c(N)c1,363.46100000000007,3.1317000000000004,2,4,81.58,4,0,5.6637435,5.542646191493159,5.60319484371716,0.1210973044480034,0.274,3.41,0.267,0.6183661030591453
BCRL00153,C(#CC1CCOc2ccccc21)c1ccnn1-c1ccc(N2CCNCC2)nc1,57842,Cc1nn(-c2ccc(N3CCNCC3)nc2)c(C#CC2CCOc3cc(C(F)(F)F)ccc32)c1F,485.4850000000001,4.061020000000003,1,5,55.21000000000001,2,0,6.187061,5.985918876713115,6.086489854845205,0.2011419562641796,0.248,3.809,0.302,0.6316553236168565
BCRL00154,C(#CC1CN(c2ccnc(Nc3ccccc3)n2)C1)c1cnc2ccccn12,48332,NS(=O)(=O)c1ccc(Nc2nc(N3CC(O)(C#Cc4cnc5ccccn45)C3)cc(C(F)(F)F)n2)cc1,529.5040000000001,2.1369,3,8,138.74,4,1,6.352544,6.001139827689679,6.17684182928063,0.3514040031819032,0.347,3.255,0.418,0.6019980432784905
BCRL00155,C(#CC1CNC(C2CCN(Cc3ccccc3)CC2)N1)c1ccccc1,202094,CCN1CC(O)(C#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)NC1C1CCN(Cc2ccccc2)CC1,525.5370000000001,4.927700000000004,2,4,38.74,4,1,5.428473,5.503624001096725,5.466048498427391,0.0751510053386681,0.348,3.902,0.37,0.5602224456178178
BCRL00156,C(#CC1CNC1)c1cccc2cc(-c3ccccc3)[nH]c12,165298,COc1ccc(C)c(-c2[nH]c3c(C#CC4(OC)CN(CC(F)(F)F)C4)cccc3c2C#N)c1,453.4640000000001,4.638200000000004,1,4,61.28,4,0,5.355927,5.806389151811931,5.581158071160482,0.450462161302898,0.278,3.338,0.269,0.6176825273727446
BCRL00157,C(#CC1COC1)c1ccc2ccccc2c1,349509,COc1ccc2c(OC)cc(C#CC3(C)COC3)c(O)c2c1,298.338,2.950600000000001,1,4,47.92,2,0,4.9363647,5.170559886541497,5.053462268633908,0.2341952358151786,0.276,2.848,0.306,0.5970850643328304
BCRL00158,C(#CC1COCCN1C1CCOCC1)c1ncnc2cc(-c3ccccc3)nn12,96820,Nc1nc(C#CC2COCCN2C2CCOCC2)n2nc(-c3cccc(C(F)(F)F)c3)cc2n1,472.471,2.6236000000000006,1,7,90.8,2,0,5.7989497,5.894913583050505,5.846931650762923,0.0959638645751628,0.297,3.801,0.308,0.6066259469066917
